date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,
06.27.14,4474.6,225.6,238.0,4011.0,359.2,383.5,24.9,4778.7,59.7,972.8,470.9,352.8,72.8,7.3,2842.4,3973.8,444.8,49.8,5.6,0.7,0.0,4474.6,1632.3,45.6,547.3,12.0,13.6,
06.26.14,5630.6,222.1,176.7,5231.8,1731.0,268.8,69.2,7300.8,104.1,1113.5,500.9,352.8,72.8,4.4,5152.4,5000.4,559.7,62.7,7.0,0.9,0.0,5630.6,478.2,47.9,574.8,12.0,11.0,
06.25.14,4424.5,298.4,384.4,3741.6,1579.7,492.9,28.6,5842.9,95.3,795.7,566.3,352.8,72.8,2.4,3957.6,3929.2,439.8,49.2,5.5,0.7,0.0,4424.5,466.9,48.0,576.2,12.0,15.4,
06.24.14,2701.4,335.7,312.2,2053.5,571.0,374.8,45.9,3045.2,111.0,1126.1,450.6,352.8,72.8,5.7,926.3,2399.1,268.5,30.1,3.4,0.4,0.0,2701.4,1775.1,44.6,535.0,12.0,26.1,
06.23.14,2924.0,283.9,401.6,2238.6,502.4,111.0,37.1,2889.1,112.8,817.7,536.9,352.8,72.8,5.8,990.2,2596.7,290.7,32.5,3.6,0.5,0.0,2924.0,1933.8,47.8,573.9,12.0,25.6,
06.22.14,2638.4,229.8,103.2,2305.3,1754.9,104.9,73.4,4238.4,99.1,826.4,599.2,352.8,72.8,8.9,2279.3,2343.1,262.3,29.4,3.3,0.4,0.0,2638.4,359.1,49.6,594.8,12.0,25.8,
06.21.14,5136.9,267.6,436.4,4432.8,254.7,584.6,67.3,5339.4,104.4,849.6,505.7,352.8,72.8,9.1,3445.0,4561.9,510.6,57.2,6.4,0.8,0.0,5136.9,1691.9,44.0,527.4,12.0,11.9,
06.20.14,4054.0,251.6,339.8,3462.6,264.0,457.7,45.8,4230.1,81.2,796.2,427.2,352.8,72.8,6.1,2493.8,3600.2,403.0,45.1,5.0,0.6,0.0,4054.0,1560.2,44.2,530.4,12.0,15.3,
06.19.14,5996.8,399.1,439.1,5158.6,1787.3,46.9,38.8,7031.6,114.2,872.7,484.3,352.8,72.8,5.6,5129.2,5325.5,596.1,66.7,7.5,0.9,0.0,5996.8,867.6,41.8,502.0,12.0,9.7,
06.18.14,5225.0,304.6,350.2,4570.3,1216.9,379.1,27.1,6193.4,97.8,996.1,586.9,352.8,72.8,4.3,4082.7,4640.2,519.4,58.1,6.5,0.8,0.0,5225.0,1142.4,46.0,552.4,12.0,12.1,
06.17.14,4521.4,311.6,242.4,3967.4,1618.7,551.7,38.3,6176.0,84.1,931.3,603.2,352.8,72.8,9.0,4122.9,4015.3,449.4,50.3,5.6,0.7,0.0,4521.4,398.5,47.5,570.1,12.0,14.4,
06.16.14,4859.8,248.8,423.6,4187.4,1411.3,576.4,36.5,6211.5,53.6,840.6,524.6,352.8,72.8,3.8,4363.3,4315.9,483.1,54.1,6.1,0.8,0.0,4859.8,496.5,44.7,536.7,12.0,12.8,
06.15.14,4092.2,250.5,408.2,3433.5,860.3,256.9,45.2,4595.8,51.9,1133.3,473.2,352.8,72.8,6.3,2505.5,3634.2,406.8,45.5,5.1,0.6,0.0,4092.2,1586.7,44.0,527.7,12.0,15.4,
06.14.14,3829.7,346.7,316.5,3166.5,1038.3,163.1,38.2,4406.2,71.9,1077.3,593.6,352.8,72.8,3.9,2233.9,3401.0,380.7,42.6,4.8,0.6,0.0,3829.7,1595.8,48.7,584.9,12.0,18.5,
06.13.14,4618.3,306.8,277.5,4034.1,1730.5,50.3,7.7,5822.5,82.7,1011.2,422.8,352.8,72.8,10.5,3869.8,4101.4,459.1,51.4,5.8,0.7,0.0,4618.3,748.6,45.6,546.6,12.0,13.5,
06.12.14,4105.6,389.8,106.3,3609.6,992.3,237.3,54.0,4893.2,95.3,917.7,523.4,352.8,72.8,8.4,2923.0,3646.1,408.1,45.7,5.1,0.6,0.0,4105.6,1182.7,44.9,538.5,12.0,14.9,
06.11.14,4604.9,334.4,297.8,3972.7,886.3,332.3,45.0,5236.3,55.9,916.3,514.4,352.8,72.8,3.2,3320.9,4089.4,457.7,51.2,5.7,0.7,0.0,4604.9,1284.0,41.3,496.1,12.0,12.5,
06.10.14,4874.3,295.7,124.7,4453.8,303.7,116.0,73.0,4946.5,74.5,852.9,544.7,352.8,72.8,10.3,3038.5,4328.7,484.5,54.2,6.1,0.8,0.0,4874.3,1835.7,44.3,531.3,12.0,11.9,
06.09.14,4182.9,369.3,94.9,3718.7,1131.9,358.2,5.6,5214.4,88.8,999.9,425.3,352.8,72.8,9.7,3265.2,3714.7,415.8,46.5,5.2,0.7,0.0,4182.9,917.7,46.3,555.8,12.0,14.9,
06.08.14,5479.0,364.9,168.3,4945.8,1051.7,65.4,53.0,6115.9,57.2,1183.1,464.8,352.8,72.8,4.0,3981.3,4865.7,544.6,61.0,6.8,0.9,0.0,5479.0,1497.7,43.3,519.8,12.0,10.5,
06.07.14,5046.2,275.2,89.8,4681.1,399.9,71.0,33.7,5185.7,83.2,1185.8,478.3,352.8,72.8,8.3,3004.5,4481.3,501.6,56.1,6.3,0.8,0.0,5046.2,2041.7,41.8,501.5,12.0,10.7,
06.06.14,3769.8,313.4,369.4,3086.9,1731.1,332.4,61.0,5211.4,111.3,1153.1,516.1,352.8,72.8,3.6,3001.7,3347.8,374.7,41.9,4.7,0.6,0.0,3769.8,768.1,48.4,580.7,12.0,18.8,
06.05.14,2803.7,317.0,201.7,2285.0,1508.0,203.5,55.2,4051.7,111.7,944.4,426.1,352.8,72.8,6.3,2137.6,2489.9,278.7,31.2,3.5,0.4,0.0,2803.7,666.1,40.9,491.2,12.0,21.5,
06.04.14,2599.3,411.4,192.2,1995.7,1622.0,420.6,48.8,4087.1,54.1,1096.9,469.9,352.8,72.8,4.8,2035.8,2308.3,258.4,28.9,3.2,0.4,0.0,2599.3,563.5,44.0,527.7,12.0,26.4,
06.03.14,3092.1,426.4,255.5,2410.3,463.4,101.0,40.1,3014.7,60.3,920.1,475.5,352.8,72.8,3.7,1129.6,2746.0,307.4,34.4,3.9,0.5,0.0,3092.1,1962.5,45.5,546.2,12.0,22.7,
06.02.14,5440.5,258.5,185.6,4996.4,1298.7,451.3,33.3,6779.6,95.2,1087.2,560.7,352.8,72.8,5.6,4605.3,4831.6,540.8,60.5,6.8,0.9,0.0,5440.5,835.2,44.4,532.5,12.0,10.7,
06.01.14,5785.9,349.1,271.2,5165.6,1777.0,319.8,60.0,7322.4,115.7,1067.8,527.8,352.8,72.8,6.2,5179.2,5138.3,575.1,64.4,7.2,0.9,0.0,5785.9,606.7,46.3,555.3,12.0,10.7,
05.31.14,4841.3,303.3,259.3,4278.6,883.5,147.4,32.5,5342.0,64.7,1029.4,467.9,352.8,72.8,3.8,3350.5,4299.4,481.2,53.9,6.0,0.8,0.0,4841.3,1490.8,42.0,504.3,12.0,11.8,
05.30.14,2624.3,346.7,265.9,2011.8,781.4,314.2,50.6,3158.0,64.4,1181.4,527.7,352.8,72.8,9.5,949.5,2330.6,260.9,29.2,3.3,0.4,0.0,2624.3,1674.8,48.1,576.8,12.0,28.7,
05.29.14,2838.1,269.0,164.3,2404.8,924.9,344.0,56.0,3729.8,53.1,917.3,472.5,352.8,72.8,10.8,1850.6,2520.5,282.1,31.6,3.5,0.4,0.0,2838.1,987.6,40.2,481.9,12.0,20.0,
05.28.14,3806.4,235.6,296.3,3274.6,1797.7,70.6,68.6,5211.5,79.6,892.4,457.9,352.8,72.8,9.9,3346.1,3380.4,378.4,42.4,4.7,0.6,0.0,3806.4,460.3,45.4,545.2,12.0,16.7,
05.27.14,2709.7,247.9,58.5,2403.3,709.8,547.6,37.4,3698.1,95.3,1185.0,540.7,352.8,72.8,8.5,1442.9,2406.4,269.4,30.2,3.4,0.4,0.0,2709.7,1266.8,45.6,546.9,12.0,22.8,
05.26.14,4830.0,257.9,427.5,4144.7,572.1,548.6,62.8,5328.1,60.8,988.7,432.6,352.8,72.8,6.8,3413.7,4289.4,480.1,53.7,6.0,0.8,0.0,4830.0,1416.3,45.1,541.8,12.0,13.1,
05.25.14,2607.5,365.3,180.2,2062.0,654.7,85.0,74.1,2875.9,82.9,1088.1,480.5,352.8,72.8,6.1,792.7,2315.6,259.2,29.0,3.2,0.4,0.0,2607.5,1814.8,45.7,548.8,12.0,26.6,
05.24.14,3838.7,366.8,342.0,3129.8,1188.8,313.8,25.9,4658.3,76.3,1145.6,558.9,352.8,72.8,9.6,2442.3,3409.0,381.6,42.7,4.8,0.6,0.0,3838.7,1396.4,47.8,574.1,12.0,18.3,
05.23.14,4042.7,434.7,299.0,3309.0,439.1,253.1,28.8,4030.0,91.4,858.2,424.7,352.8,72.8,10.8,2219.4,3590.2,401.9,45.0,5.0,0.6,0.0,4042.7,1823.3,43.6,523.7,12.0,15.8,
05.22.14,3273.4,326.5,207.5,2739.3,1526.8,251.3,39.0,4556.5,77.5,1130.2,524.7,352.8,72.8,5.9,2392.5,2907.0,325.4,36.4,4.1,0.5,0.0,3273.4,880.9,47.4,569.0,12.0,20.8,
05.21.14,5336.8,308.1,335.7,4692.9,1391.4,19.7,55.8,6159.8,54.3,904.9,505.8,352.8,72.8,7.2,4262.0,4739.4,530.5,59.4,6.6,0.8,0.0,5336.8,1074.8,41.7,500.9,12.0,10.7,
05.20.14,5243.6,387.3,437.5,4418.8,1323.7,397.4,59.2,6199.1,125.4,868.8,429.0,352.8,72.8,10.8,4339.4,4656.7,521.2,58.3,6.5,0.8,0.0,5243.6,904.2,42.4,509.4,12.0,11.5,
05.19.14,4883.0,264.0,98.7,4520.3,753.2,197.1,23.8,5494.4,81.4,1122.9,506.3,352.8,72.8,3.8,3354.3,4336.5,485.4,54.3,6.1,0.8,0.0,4883.0,1528.8,43.4,520.6,12.0,11.5,
05.18.14,3374.2,300.5,402.8,2670.8,1191.3,462.7,36.5,4361.2,69.8,1016.3,429.5,352.8,72.8,10.6,2409.4,2996.5,335.4,37.5,4.2,0.5,0.0,3374.2,964.8,46.8,561.4,12.0,21.0,
05.17.14,3698.3,239.4,283.9,3174.9,1486.2,267.3,11.8,4940.2,120.3,1141.0,559.2,352.8,72.8,9.9,2684.1,3284.3,367.6,41.1,4.6,0.6,0.0,3698.3,1014.1,43.5,522.1,12.0,16.4,
05.16.14,4595.0,423.1,432.3,3739.6,1548.7,131.2,9.8,5429.3,123.6,1081.0,423.5,352.8,72.8,5.5,3370.1,4080.7,456.8,51.1,5.7,0.7,0.0,4595.0,1225.0,41.4,496.6,12.0,13.3,
05.15.14,4327.5,412.6,350.3,3564.6,1742.7,64.1,18.8,5390.2,86.7,1042.8,602.0,352.8,72.8,6.9,3226.2,3843.2,430.2,48.2,5.4,0.7,0.0,4327.5,1101.3,43.8,525.0,12.0,14.7,
05.14.14,4037.8,415.6,115.8,3506.4,875.1,310.8,50.0,4742.3,70.0,984.4,565.9,352.8,72.8,10.9,2685.4,3585.8,401.4,44.9,5.0,0.6,0.0,4037.8,1352.4,46.7,559.9,12.0,16.0,
05.13.14,3980.5,434.9,308.8,3236.8,714.6,43.6,64.6,4059.6,54.8,896.3,536.3,352.8,72.8,3.4,2143.2,3534.9,395.7,44.3,5.0,0.6,0.0,3980.5,1837.2,41.3,495.9,12.0,15.3,
05.12.14,3354.3,279.5,413.6,2661.3,1779.4,159.2,15.0,4614.8,61.7,880.6,480.0,352.8,72.8,9.4,2757.4,2978.9,333.4,37.3,4.2,0.5,0.0,3354.3,596.9,40.9,490.8,12.0,18.4,
05.11.14,4190.3,241.5,150.5,3798.3,1052.4,195.8,36.8,5083.2,84.0,803.4,432.8,352.8,72.8,5.6,3331.8,3721.2,416.5,46.6,5.2,0.7,0.0,4190.3,858.5,46.3,555.6,12.0,14.6,
05.10.14,5487.6,252.6,256.4,4978.6,522.1,516.7,0.8,6018.2,125.4,1001.5,433.4,352.8,72.8,10.3,4022.0,4873.3,545.5,61.1,6.8,0.9,0.0,5487.6,1465.5,47.5,570.3,12.0,11.5,
05.09.14,5863.6,256.8,73.2,5533.6,377.5,67.5,69.5,6048.0,78.1,1114.0,572.8,352.8,72.8,2.7,3854.8,5207.3,582.9,65.2,7.3,0.9,0.0,5863.6,2008.8,43.2,518.5,12.0,9.4,
05.08.14,5130.4,308.2,290.6,4531.7,1223.3,31.2,32.1,5818.2,79.8,996.6,519.7,352.8,72.8,3.6,3792.9,4556.2,510.0,57.1,6.4,0.8,0.0,5130.4,1337.6,48.2,578.8,12.0,12.8,
05.07.14,2789.5,251.1,300.2,2238.2,1097.4,168.7,68.8,3573.1,108.4,840.3,466.8,352.8,72.8,2.4,1729.5,2477.2,277.3,31.0,3.5,0.4,0.0,2789.5,1059.9,44.0,527.5,12.0,23.6,
05.06.14,5970.2,384.1,130.3,5455.8,1634.5,482.4,59.2,7631.9,105.4,1061.9,539.8,352.8,72.8,2.2,5496.9,5301.9,593.5,66.4,7.4,0.9,0.0,5970.2,473.3,41.6,498.8,12.0,9.1,
05.05.14,4042.7,381.1,380.0,3281.6,278.6,439.0,28.0,4027.2,67.2,1188.1,495.8,352.8,72.8,7.1,1843.4,3590.2,401.9,45.0,5.0,0.6,0.0,4042.7,2199.3,47.1,564.7,12.0,17.2,
05.04.14,2883.0,249.0,142.3,2491.7,906.1,480.6,19.6,3898.0,94.8,1116.9,456.7,352.8,72.8,6.9,1797.0,2560.3,286.6,32.1,3.6,0.5,0.0,2883.0,1086.0,47.4,569.4,12.0,22.9,
05.03.14,4171.7,242.7,337.9,3591.1,522.6,293.2,21.4,4428.4,120.3,992.1,579.9,352.8,72.8,3.1,2307.4,3704.7,414.7,46.4,5.2,0.7,0.0,4171.7,1864.3,48.4,581.0,12.0,16.2,
05.02.14,5201.6,224.4,61.5,4915.8,1159.7,0.6,30.1,6106.1,109.0,1046.4,539.3,352.8,72.8,7.4,3978.5,4619.4,517.1,57.9,6.5,0.8,0.0,5201.6,1223.1,45.2,542.0,12.0,11.0,
05.01.14,5342.7,400.4,95.2,4847.2,337.9,85.0,15.1,5285.3,64.1,1141.7,545.1,352.8,72.8,3.0,3105.7,4744.7,531.1,59.4,6.7,0.8,0.0,5342.7,2237.0,44.6,534.9,12.0,11.0,
04.30.14,2559.5,408.2,435.0,1716.3,1069.6,487.9,11.2,3285.1,102.4,841.1,475.0,352.8,72.8,3.0,1437.9,2273.0,254.4,28.5,3.2,0.4,0.0,2559.5,1121.5,50.0,599.9,12.0,35.0,
04.29.14,4069.2,395.0,316.9,3357.3,1764.3,286.5,35.6,5443.6,53.1,907.2,547.8,352.8,72.8,4.5,3505.4,3613.7,404.5,45.3,5.1,0.6,0.0,4069.2,563.8,49.7,596.0,12.0,17.8,
04.28.14,5008.6,318.1,317.3,4373.2,420.4,346.2,65.4,5205.2,80.9,857.7,432.0,352.8,72.8,2.4,3406.5,4447.9,497.9,55.7,6.2,0.8,0.0,5008.6,1602.0,43.3,519.2,12.0,11.9,
04.27.14,4216.3,417.2,254.2,3544.9,446.9,254.0,30.1,4275.9,80.2,954.8,437.9,352.8,72.8,3.5,2373.9,3744.4,419.1,46.9,5.3,0.7,0.0,4216.3,1842.5,45.2,542.1,12.0,15.3,
04.26.14,2522.1,258.8,279.5,1983.7,758.9,75.1,35.1,2852.8,123.7,854.6,593.9,352.8,72.8,6.8,848.2,2239.8,250.7,28.1,3.1,0.4,0.0,2522.1,1673.9,46.1,553.6,12.0,27.9,
04.25.14,4738.9,435.9,315.8,3987.2,394.3,485.9,56.8,4924.3,120.2,871.4,450.1,352.8,72.8,9.4,3047.6,4208.5,471.1,52.7,5.9,0.7,0.0,4738.9,1691.4,45.6,546.9,12.0,13.7,
04.24.14,3574.5,339.4,356.7,2878.5,667.4,359.6,10.3,3915.8,123.0,936.2,601.0,352.8,72.8,9.7,1820.3,3174.4,355.3,39.8,4.5,0.6,0.0,3574.5,1754.2,48.7,583.9,12.0,20.3,
04.23.14,5428.5,392.4,337.5,4698.6,1493.9,281.3,65.8,6539.5,54.3,1095.3,459.7,352.8,72.8,3.7,4500.8,4820.9,539.6,60.4,6.8,0.9,0.0,5428.5,927.8,46.3,555.2,12.0,11.8,
04.22.14,3193.4,256.5,337.7,2599.2,1495.9,50.5,73.2,4218.8,91.2,952.4,504.9,352.8,72.8,9.1,2235.6,2836.0,317.4,35.5,4.0,0.5,0.0,3193.4,957.9,44.5,534.3,12.0,20.6,
04.21.14,2602.8,296.3,309.9,1996.5,1158.9,597.2,61.7,3814.3,50.6,940.6,468.1,352.8,72.8,6.0,1923.5,2311.4,258.7,29.0,3.2,0.4,0.0,2602.8,679.3,46.1,552.6,12.0,27.7,
04.20.14,3024.8,329.6,237.4,2457.9,1469.1,395.1,9.4,4331.5,108.0,828.1,449.6,352.8,72.8,2.7,2517.4,2686.3,300.7,33.7,3.8,0.5,0.0,3024.8,507.5,43.8,525.5,12.0,21.4,
04.19.14,3686.8,246.7,146.7,3293.4,749.2,101.7,51.5,4195.8,53.8,985.6,593.6,352.8,72.8,5.9,2131.3,3274.1,366.5,41.0,4.6,0.6,0.0,3686.8,1555.5,49.7,596.7,12.0,18.1,
04.18.14,2643.3,335.7,394.4,1913.2,1299.6,242.3,62.6,3517.7,58.5,1165.3,437.0,352.8,72.8,9.2,1422.2,2347.4,262.8,29.4,3.3,0.4,0.0,2643.3,1221.1,41.4,497.1,12.0,26.0,
04.17.14,4308.6,323.9,440.2,3544.4,831.7,430.1,22.4,4828.6,69.3,1087.9,442.8,352.8,72.8,9.0,2794.0,3826.3,428.3,47.9,5.4,0.7,0.0,4308.6,1514.6,42.3,507.6,12.0,14.3,
04.16.14,4025.2,369.2,52.1,3603.8,928.3,96.5,16.8,4645.4,122.2,1002.6,513.6,352.8,72.8,9.6,2571.7,3574.6,400.1,44.8,5.0,0.6,0.0,4025.2,1453.5,45.6,546.9,12.0,15.2,
04.15.14,3066.2,386.0,75.5,2604.7,826.7,343.0,38.1,3812.6,105.9,916.1,425.1,352.8,72.8,10.8,1929.1,2723.0,304.8,34.1,3.8,0.5,0.0,3066.2,1137.1,40.1,480.7,12.0,18.5,
04.14.14,4777.5,248.8,405.9,4122.8,1642.2,27.7,27.9,5820.7,104.8,1096.6,538.9,352.8,72.8,10.9,3643.8,4242.8,474.9,53.2,6.0,0.7,0.0,4777.5,1133.7,43.7,524.1,12.0,12.7,
04.13.14,4721.2,279.9,205.8,4235.6,1329.1,242.4,61.1,5868.1,109.5,971.9,469.4,352.8,72.8,9.7,3882.1,4192.8,469.3,52.5,5.9,0.7,0.0,4721.2,839.1,48.7,584.8,12.0,13.8,
04.12.14,5955.7,371.3,264.9,5319.5,280.6,506.6,46.5,6153.2,110.8,1006.2,444.4,352.8,72.8,5.8,4160.5,5289.1,592.0,66.3,7.4,0.9,0.0,5955.7,1795.2,46.6,559.2,12.0,10.5,
04.11.14,4217.3,337.7,181.2,3698.4,1308.6,261.3,52.5,5320.8,116.1,881.4,443.8,352.8,72.8,7.4,3446.5,3745.3,419.2,46.9,5.3,0.7,0.0,4217.3,770.8,48.6,583.8,12.0,15.8,
04.10.14,3619.7,392.8,60.4,3166.5,310.0,268.9,36.8,3782.1,53.6,1109.9,553.9,352.8,72.8,2.5,1636.6,3214.5,359.8,40.3,4.5,0.6,0.0,3619.7,1983.0,43.1,517.7,12.0,16.3,
04.09.14,3087.1,274.5,358.8,2453.8,861.0,496.6,36.1,3847.6,81.4,803.7,449.5,352.8,72.8,6.0,2081.4,2741.6,306.9,34.3,3.8,0.5,0.0,3087.1,1005.7,46.8,561.4,12.0,22.9,
04.08.14,5539.7,271.5,114.5,5153.6,1173.1,30.0,47.7,6404.5,101.8,787.8,494.2,352.8,72.8,5.8,4589.3,4919.6,550.7,61.6,6.9,0.9,0.0,5539.7,950.4,45.7,548.9,12.0,10.7,
04.07.14,4348.4,356.2,154.6,3837.5,1587.8,73.3,63.0,5561.6,62.7,1184.1,446.7,352.8,72.8,8.1,3434.5,3861.7,432.2,48.4,5.4,0.7,0.0,4348.4,913.9,48.3,579.6,12.0,15.1,
04.06.14,3446.5,310.5,219.0,2917.0,306.0,29.3,4.8,3257.1,70.2,1205.4,464.5,352.8,72.8,3.4,1088.0,3060.7,342.6,38.3,4.3,0.5,0.0,3446.5,2358.6,49.6,595.7,12.0,20.4,
04.05.14,5686.6,351.1,234.0,5101.5,1375.8,397.4,43.6,6918.3,116.4,1057.1,552.6,352.8,72.8,4.4,4762.1,5050.1,565.3,63.3,7.1,0.9,0.0,5686.6,924.5,48.2,578.9,12.0,11.3,
04.04.14,5156.1,400.0,161.0,4595.1,1006.0,159.5,19.8,5780.4,94.8,1157.0,484.6,352.8,72.8,5.1,3613.4,4578.9,512.5,57.4,6.4,0.8,0.0,5156.1,1542.7,42.7,512.8,12.0,11.2,
04.03.14,4133.2,250.9,88.3,3794.0,258.6,78.1,33.8,4164.5,100.1,1178.0,431.8,352.8,72.8,3.8,2025.2,3670.6,410.9,46.0,5.1,0.6,0.0,4133.2,2108.0,43.5,521.5,12.0,13.7,
04.02.14,3001.4,424.2,149.2,2427.9,363.3,480.6,64.7,3336.5,111.3,1012.7,468.7,352.8,72.8,3.6,1314.7,2665.4,298.4,33.4,3.7,0.5,0.0,3001.4,1686.7,40.6,487.6,12.0,20.1,
04.01.14,5369.7,429.3,60.5,4879.9,1333.3,14.7,3.4,6231.2,54.3,763.4,458.5,352.8,72.8,6.1,4523.2,4768.7,533.8,59.7,6.7,0.8,0.0,5369.7,846.5,42.7,512.8,12.0,10.5,
03.31.14,4087.2,320.9,139.4,3626.9,548.8,549.5,57.7,4783.0,81.1,1023.1,442.6,352.8,72.8,8.5,2802.1,3629.7,406.3,45.5,5.1,0.6,0.0,4087.2,1285.1,47.8,573.1,12.0,15.8,
03.30.14,3679.4,344.1,112.8,3222.5,1287.9,462.2,43.4,5016.0,96.9,950.0,567.2,352.8,72.8,6.9,2969.4,3267.6,365.8,40.9,4.6,0.6,0.0,3679.4,710.0,41.4,496.6,12.0,15.4,
03.29.14,4862.2,417.9,298.1,4146.3,1509.8,200.0,24.0,5880.2,56.1,843.5,496.8,352.8,72.8,5.3,4053.0,4317.9,483.3,54.1,6.1,0.8,0.0,4862.2,809.2,42.1,504.8,12.0,12.2,
03.28.14,3661.6,263.9,129.1,3268.7,1511.9,429.9,41.2,5251.7,114.7,813.5,532.3,352.8,72.8,6.0,3359.6,3251.8,364.0,40.7,4.6,0.6,0.0,3661.6,302.0,47.2,566.2,12.0,17.3,
03.27.14,5115.6,318.2,334.0,4463.5,1075.4,304.6,36.0,5879.5,80.8,924.1,481.9,352.8,72.8,4.2,3963.1,4543.0,508.5,56.9,6.4,0.8,0.0,5115.6,1152.6,42.7,512.9,12.0,11.5,
03.26.14,5923.1,342.2,350.5,5230.4,1604.5,100.9,60.1,6995.8,76.3,1009.9,539.3,352.8,72.8,2.9,4941.8,5260.1,588.8,65.9,7.4,0.9,0.0,5923.1,981.3,47.9,575.0,12.0,11.0,
03.25.14,5198.6,234.6,91.7,4872.4,727.6,357.7,43.1,6000.8,90.9,905.2,457.8,352.8,72.8,7.9,4113.4,4616.7,516.8,57.8,6.5,0.8,0.0,5198.6,1085.2,46.8,561.1,12.0,11.5,
03.24.14,4562.7,254.3,389.7,3918.7,1448.7,362.8,74.3,5804.5,117.5,974.3,446.3,352.8,72.8,5.1,3835.8,4052.0,453.6,50.8,5.7,0.7,0.0,4562.7,726.9,48.1,577.3,12.0,14.7,
03.23.14,3732.1,336.9,401.9,2993.3,1117.0,164.1,43.2,4317.7,89.3,1154.7,438.7,352.8,72.8,5.7,2203.7,3314.4,371.0,41.5,4.6,0.6,0.0,3732.1,1528.4,43.1,516.9,12.0,17.3,
03.22.14,5927.5,287.6,310.7,5329.2,1019.4,251.6,18.3,6618.6,55.6,1109.3,439.0,352.8,72.8,9.6,4579.5,5264.0,589.2,66.0,7.4,0.9,0.0,5927.5,1348.0,44.2,531.0,12.0,10.0,
03.21.14,5492.7,280.6,120.9,5091.2,853.0,491.2,49.2,6484.6,121.2,855.2,551.4,352.8,72.8,10.7,4520.5,4877.9,546.0,61.1,6.8,0.9,0.0,5492.7,972.2,41.5,497.9,12.0,9.8,
03.20.14,4635.7,403.1,159.3,4073.3,656.2,332.6,0.4,5062.5,96.4,966.6,500.2,352.8,72.8,3.0,3070.7,4116.8,460.8,51.6,5.8,0.7,0.0,4635.7,1565.0,40.6,486.6,12.0,11.9,
03.19.14,3897.3,289.8,71.1,3536.5,648.6,529.8,0.1,4714.9,71.7,815.4,471.3,352.8,72.8,10.9,2919.9,3461.1,387.4,43.4,4.9,0.6,0.0,3897.3,977.4,45.7,548.7,12.0,15.5,
03.18.14,3475.6,404.6,94.1,2976.9,547.2,363.8,44.3,3932.1,114.7,869.0,479.4,352.8,72.8,5.4,2038.1,3086.5,345.5,38.7,4.3,0.5,0.0,3475.6,1437.5,43.8,526.1,12.0,17.7,
03.17.14,4685.9,333.5,296.7,4055.6,1520.9,57.9,61.3,5695.8,121.7,1075.8,432.4,352.8,72.8,3.9,3636.4,4161.4,465.8,52.1,5.8,0.7,0.0,4685.9,1049.5,43.1,517.1,12.0,12.7,
03.16.14,5712.4,300.3,381.9,5030.3,1655.4,99.6,36.3,6821.6,82.8,1195.5,436.2,352.8,72.8,10.6,4670.9,5073.0,567.8,63.6,7.1,0.9,0.0,5712.4,1041.6,48.3,579.5,12.0,11.5,
03.15.14,2808.6,335.4,350.7,2122.5,1301.0,122.6,23.2,3569.3,92.6,1105.9,600.2,352.8,72.8,8.3,1336.7,2494.2,279.2,31.3,3.5,0.4,0.0,2808.6,1472.0,46.2,553.8,12.0,26.1,
03.14.14,3943.0,339.6,280.7,3322.7,656.1,74.4,26.9,4080.2,76.1,978.9,539.3,352.8,72.8,7.3,2053.0,3501.6,392.0,43.9,4.9,0.6,0.0,3943.0,1890.0,41.7,500.9,12.0,15.1,
03.13.14,5373.1,285.3,290.6,4797.2,990.2,569.7,29.0,6386.1,109.5,838.5,461.3,352.8,72.8,6.4,4544.8,4771.7,534.1,59.8,6.7,0.8,0.0,5373.1,828.4,47.3,567.8,12.0,11.8,
03.12.14,3793.7,300.1,373.9,3119.7,1450.1,27.5,47.9,4645.2,91.1,931.6,436.4,352.8,72.8,5.1,2755.4,3369.1,377.1,42.2,4.7,0.6,0.0,3793.7,1038.3,43.5,522.0,12.0,16.7,
03.11.14,3473.3,440.1,136.4,2896.9,365.6,338.1,44.3,3644.9,84.2,853.3,584.3,352.8,72.8,5.1,1692.3,3084.6,345.3,38.6,4.3,0.5,0.0,3473.3,1781.0,49.1,589.5,12.0,20.3,
03.10.14,2668.4,372.3,97.6,2198.5,276.1,91.8,11.8,2578.2,112.1,1164.6,570.1,352.8,72.8,8.7,297.1,2369.7,265.3,29.7,3.3,0.4,0.0,2668.4,2371.4,43.4,521.3,12.0,23.7,
03.09.14,3557.4,300.3,388.6,2868.5,1117.9,539.2,39.5,4565.0,93.7,1174.5,515.2,352.8,72.8,2.7,2353.2,3159.2,353.6,39.6,4.4,0.6,0.0,3557.4,1204.1,42.3,507.8,12.0,17.7,
03.08.14,4677.3,334.8,211.2,4131.3,1298.4,401.9,6.3,5837.9,66.2,918.4,577.7,352.8,72.8,8.3,3841.7,4153.8,464.9,52.0,5.8,0.7,0.0,4677.3,835.7,46.5,558.3,12.0,13.5,
03.07.14,3127.2,262.1,56.1,2809.0,878.2,303.8,10.5,4001.4,82.9,967.1,573.6,352.8,72.8,6.0,1946.3,2777.1,310.9,34.8,3.9,0.5,0.0,3127.2,1180.9,48.3,579.8,12.0,20.6,
